Id,BIRTHDATE,DEATHDATE,SSN,DRIVERS,PASSPORT,PREFIX,FIRST,LAST,SUFFIX,MAIDEN,MARITAL,RACE,ETHNICITY,GENDER,BIRTHPLACE,ADDRESS,CITY,STATE,COUNTY,ZIP,LAT,LON,HEALTHCARE_EXPENSES,HEALTHCARE_COVERAGE
0f55cedc-31a5-4716-aa9d-ac80e88308d8,1963-01-05,,999-17-6654,S99968575,X68421072X,Mr.,King743,O'Kon634,,,M,white,nonhispanic,M,Revere  Massachusetts  US,547 Watsica Frontage road,Boston,Massachusetts,Suffolk County,02210,42.29502584009673,-71.12542876489825,1173004.53,5126.08
a3a91440-339b-4988-94cf-0bf5f6ea63df,1990-09-08,,999-50-3247,S99971850,X56344621X,Mr.,Felton646,Romaguera67,,,M,white,nonhispanic,M,Abington  Massachusetts  US,304 Raynor Park,Boston,Massachusetts,Suffolk County,02210,42.32994830361612,-71.05592783629824,757533.53,9295.01
8cbacf23-4867-41e9-95bd-def913e8e51a,1970-01-16,,999-87-2354,S99986109,X57163869X,Mrs.,John539,Borer986,,Padberg411,M,white,nonhispanic,F,Arlington  Massachusetts  US,436 Satterfield Crossroad Suite 10,Dartmouth,Massachusetts,Bristol County,,41.59110742870134,-70.99882441988848,159638.77,17418.66
d74dad5c-c099-4c28-8e26-44791a08e736,1954-05-12,,999-76-6070,S99976940,X23551552X,Mrs.,Lindsay928,Kuvalis369,,Mosciski958,M,white,hispanic,F,Fairhaven  Massachusetts  US,758 Orn Underpass Apt 94,Lowell,Massachusetts,Middlesex County,01854,42.65468222308286,-71.27512541718298,1343000.44,5830.2
a435c315-a266-432a-938a-0027c7946d3e,1946-08-19,,999-11-5627,S99942076,X75228417X,Mrs.,Lea264,Sporer811,,Thompson596,M,white,nonhispanic,F,Cohasset  Massachusetts  US,246 Witting Gate,Hanover,Massachusetts,Plymouth County,,42.16945492844891,-70.82391387527029,1420132.6,18740.579999999998
5438b615-7ae3-4cff-93e8-152f16645f87,1980-05-08,,999-37-9617,S99969603,X85019506X,Mrs.,Branda994,Lueilwitz711,,Dicki44,M,white,nonhispanic,F,Middleborough  Massachusetts  US,534 Hoeger Quay Apt 90,Winthrop,Massachusetts,Suffolk County,,42.4011581724755,-71.00047850168836,952137.34,5631.159999999999
203e2347-42e3-4541-841a-6840e4fa7a44,1973-09-24,,999-30-9811,S99988444,X54646091X,Mr.,Fernando603,Vigil207,,,M,white,hispanic,M,Buenos Aires  Ciudad de Buenos Aires  AR,777 Dach Center,Milford,Massachusetts,Worcester County,01757,42.20823845930889,-71.54065488085179,142432.0,5230.13
ad037bc3-a519-4bd9-9509-9e66b9a19a21,2019-02-11,,999-17-4681,,,,Jeffrey461,Spencer878,,,,white,nonhispanic,M,Mashpee  Massachusetts  US,626 Collier Common Apt 17,Lowell,Massachusetts,Middlesex County,01850,42.662205239864015,-71.33207577603565,23400.0,774.9599999999999
ece7525b-dbee-4373-9ac2-2be9fe01f950,2001-11-19,,999-82-1129,S99916197,,Ms.,April374,Stark857,,,,white,nonhispanic,F,Lowell  Massachusetts  US,804 Prosacco Lane Suite 80,Berkley,Massachusetts,Bristol County,,41.859181173733575,-71.06120620095429,391240.38,3283.04
4e63abbb-baf1-44aa-9ae5-b8a53cdb591e,2008-10-06,,999-82-9092,,,,Antonietta855,Jones311,,,,white,nonhispanic,F,Shirley  Massachusetts  US,858 Buckridge Estate,Dracut,Massachusetts,Middlesex County,,42.63901045302599,-71.32080665219621,233512.61000000002,2681.52
12789acf-054a-4774-a07d-10ef990d8d19,1971-06-08,,999-25-8105,S99994435,X52113485X,Ms.,Dorene845,Deckow585,,,S,white,nonhispanic,F,Warren  Massachusetts  US,808 Kihn Grove,Leominster,Massachusetts,Worcester County,01420,42.506231035359974,-71.81427335501365,58477.78,8018.469999999999
32942e9c-ce4b-4e46-b0fd-93ac7ece37f7,1947-06-10,,999-46-5544,S99943967,X15877774X,Mr.,Octavio643,Schumm995,,,M,white,nonhispanic,M,Huntington  Massachusetts  US,912 Nolan Fort Suite 25,Weymouth,Massachusetts,Norfolk County,02190,42.1481571083609,-70.91542571865271,1358451.33,6742.719999999999
39c35866-8a32-4d10-bccb-4308ce2dbfdd,1976-04-04,2014-12-14,999-45-4604,S99947709,X45607466X,Mr.,Sheldon401,Rohan584,,,M,white,hispanic,M,Lynn  Massachusetts  US,1008 Heaney Rue Suite 64,Boston,Massachusetts,Suffolk County,02210,42.3117497456398,-71.1207274362868,126884.56,16404.489999999998
8782a475-f717-498a-bb3d-642ca0b324ae,1949-07-24,,999-22-4971,S99962059,X49179086X,Mrs.,Hulda44,Luettgen772,,Nicolas769,M,black,nonhispanic,F,Milford  Massachusetts  US,545 Walter Mission Suite 90,Boston,Massachusetts,Suffolk County,02121,42.34695882853947,-71.0163977998076,1535955.51,10524.88
48a317af-d1f1-47fd-aee8-9b1fbcf0400c,1976-10-02,,999-47-4025,S99926673,X13926752X,Mrs.,Ula130,Cartwright189,,Hamill307,M,white,nonhispanic,F,Webster  Massachusetts  US,643 Kulas Route Suite 88,Braintree,Massachusetts,Norfolk County,02184,42.18162292707007,-71.01816458784425,1015258.09,13734.339999999998
bd1d2b01-b2f1-435e-b5e3-cd79c19b215c,1963-05-02,,999-33-7399,S99925223,X8591863X,Mrs.,Gala823,Labadie908,,Mraz590,M,white,nonhispanic,F,Westfield  Massachusetts  US,751 Walker Route,Auburn,Massachusetts,Worcester County,,42.228745553439715,-71.80474672030404,1283345.24,65502.820000000145
124a87a2-4fdb-4613-92ed-8a1f60a3d3a2,1943-04-26,,999-87-5871,S99925327,X76934602X,Mr.,Edmundo94,Crona259,,,M,black,nonhispanic,M,Fall River  Massachusetts  US,671 Stoltenberg Vista,New Bedford,Massachusetts,Bristol County,02748,41.734110306294156,-70.91491885150957,1694840.06,11682.89
d5ed77d1-c881-4b64-b582-4e0659739e8f,1976-04-04,,999-26-9513,S99943190,X8720027X,Mr.,Horacio317,Grant908,,,M,white,hispanic,M,Boston  Massachusetts  US,886 Purdy Rest,Boston,Massachusetts,Suffolk County,02151,42.33445939622373,-71.16434912952002,134649.76,4203.469999999999
b0f413e5-9fe4-407d-92f7-5f70525f6c59,1973-03-06,,999-89-5951,S99978443,X10246965X,Mr.,Clark193,Becker968,,,M,white,nonhispanic,M,Gardner  Massachusetts  US,601 Yost Pathway,Lynn,Massachusetts,Essex County,01907,42.52677204422455,-70.99519048928778,1254362.82,4848.8
4e53d7aa-2866-43d7-a12e-125c120eb994,2019-08-18,,999-29-2538,,,,Jack927,Konopelski743,,,,white,nonhispanic,M,Natick  Massachusetts  US,330 Schiller Trailer Apt 27,Fall River,Massachusetts,Bristol County,,41.66503748859418,-71.14722449857616,14000.0,516.64
138a9dbf-8969-4a23-9553-7fc3bbdb9e93,1999-09-22,,999-20-8064,S99943832,X72519396X,Mr.,Rolando809,West559,,,,black,nonhispanic,M,Franklin  Massachusetts  US,865 Gusikowski Terrace Apt 45,Boston,Massachusetts,Suffolk County,02151,42.38922343003142,-70.98243815582943,450021.52,7222.0999999999985
44610e6b-30e9-4c37-9986-5dff8105f26c,2005-03-02,,999-98-6947,,,,Conrad619,Shields502,,,,white,nonhispanic,M,Fall River  Massachusetts  US,619 Koepp Bay,Boston,Massachusetts,Suffolk County,02115,42.341641168825326,-71.08923688784837,400600.3,2695.68
3ddf4d2b-436e-4106-97d5-ee197b76d4c0,1970-08-09,,999-16-9921,S99947803,X48852499X,Ms.,Pamula578,Rowe323,,,S,white,nonhispanic,F,West Springfield  Massachusetts  US,144 Bailey Trail,Brockton,Massachusetts,Plymouth County,02351,42.04321016248079,-70.9944586893824,1314754.9,3222.24
502dc626-5418-41da-b654-cafa0f43c490,1986-11-24,,999-52-3404,S99915840,X89305144X,Mr.,Lyman173,Bernhard322,,,M,white,nonhispanic,M,Canton  Massachusetts  US,237 Lindgren Path Unit 54,Millville,Massachusetts,Worcester County,,42.0665253778749,-71.59251386034933,801158.49,3417.1699999999996
2f09e495-08a0-422b-8de4-fc9e0f910407,1958-10-16,,999-26-7892,S99977363,X38688159X,Mrs.,Buena501,Parisian75,,Rau926,M,white,nonhispanic,F,Woburn  Massachusetts  US,671 Bartoletti Arcade Unit 35,Easthampton,Massachusetts,Hampshire County,01027,42.28705580077486,-72.74417130432742,1186695.98,17628.519999999997
f94b0b8a-fc0f-48a3-af22-d6719d3729b8,1996-08-05,,999-47-4724,S99922058,X2189489X,Mr.,Charlie254,Corwin846,,,,black,nonhispanic,M,Methuen  Massachusetts  US,275 Schulist Terrace,Weston,Massachusetts,Middlesex County,,42.32142101335657,-71.26817702649596,624273.69,2755.64
29fe399f-6099-471b-8f19-706cdce6bbbd,2010-01-22,,999-59-9131,,,,Gaynell126,Bashirian201,,,,white,nonhispanic,F,Marlborough  Massachusetts  US,435 Bode Divide,Haverhill,Massachusetts,Essex County,01832,42.76817810443114,-71.0703219017193,232303.26,2868.16
c0209cb0-f071-4b38-99f7-d1dcc3b5e0f2,1919-12-17,1992-07-03,999-48-3099,S99976744,X11350211X,Mrs.,Ozell178,Jaskolski867,,Gleason633,M,white,nonhispanic,F,Pembroke  Massachusetts  US,757 Hane Byway,Springfield,Massachusetts,Hampden County,01105,42.15305713588418,-72.53996834968179,1742098.46,86542.49999999999
2016c0ba-a6a2-477c-bf04-bd6fc6ecdcd8,2013-02-12,,999-52-4507,,,,Leopoldo762,Ruecker817,,,,white,nonhispanic,M,Amherst  Massachusetts  US,377 Ruecker Branch,Everett,Massachusetts,Middlesex County,,42.436879086304586,-71.07852145057126,170671.39,2323.2
efdc491a-91d7-471f-a6b5-efc33550ecca,1965-03-27,,999-25-7460,S99942690,X74439083X,Mrs.,Josette398,Rogahn59,,Dicki44,M,black,nonhispanic,F,Leominster  Massachusetts  US,274 Brekke Bridge Apt 10,Hopedale,Massachusetts,Worcester County,,42.1419689286895,-71.5450374187679,1088117.14,13003.269999999999
49d8a1a4-07d7-49c1-be20-65d9b46eb279,2011-08-25,,999-93-7078,,,,Raphael767,Gerhold939,,,,white,nonhispanic,M,Seekonk  Massachusetts  US,558 Collier Wynd,Springfield,Massachusetts,Hampden County,01129,42.144579036740744,-72.62644874719551,184113.53,2520.68
5a0a7de4-57a2-4f46-b218-ed0f2ae9ecfa,1988-06-29,,999-25-4748,S99927085,X28515922X,Ms.,Dana512,Littel644,,,S,white,nonhispanic,F,Revere  Massachusetts  US,141 Rohan Dam,Haverhill,Massachusetts,Essex County,01832,42.76433858697687,-71.04476236250764,805163.76,4505.48
fca4ed39-7647-4719-8f74-05a5a34c3aa1,2001-01-06,,999-34-5082,S99976330,,Mr.,Mario764,Tijerina14,,,,black,hispanic,M,Puebla  Puebla  MX,152 White Byway,Palmer,Massachusetts,Hampden County,01069,42.149967814970005,-72.30417681435503,392593.38,2563.96
20eddd6e-0df3-4cae-97c9-ab652e0b509f,1990-12-01,,999-39-7306,S99960296,X61713084X,Mr.,Marty115,Littel644,,,M,white,nonhispanic,M,Gloucester  Massachusetts  US,268 Brakus Stravenue Apt 50,Chelmsford,Massachusetts,Middlesex County,,42.562636379563784,-71.37205599217171,669751.54,3222.2
d3b1a985-57a7-49a9-89b4-937f98f603a0,1973-05-02,,999-71-3636,S99939374,X36889670X,Mr.,Douglas31,Waters156,,,M,black,hispanic,M,Barnstable  Massachusetts  US,461 Rippin Branch,Boston,Massachusetts,Suffolk County,02115,42.28803690732756,-71.1588004908224,155012.28,35688.13
c8c0586f-2096-452e-9a33-5415667175a4,1991-07-19,,999-57-9973,S99958185,X37554227X,Mr.,Pasquale620,Orn563,,,S,white,nonhispanic,M,Waltham  Massachusetts  US,523 Keebler Brook,Newton,Massachusetts,Middlesex County,02458,42.31109026135129,-71.15165773847721,621696.97,2712.24
2ee4e46e-cf46-4e1b-a42c-684145c8c63a,1985-06-21,,999-89-9037,S99978942,X75581123X,Mrs.,Alita891,Senger904,,Grant908,M,white,nonhispanic,F,Medford  Massachusetts  US,739 Upton View,Lynn,Massachusetts,Essex County,01904,42.517147935196014,-71.05170183718593,122173.11,63288.229999999996
c9629b73-cf0b-489d-97ef-646f50ac6527,1950-11-09,,999-12-6521,S99911998,X81782607X,Mr.,Milford485,Howell947,,,M,white,nonhispanic,M,Danvers  Massachusetts  US,909 Mertz Bridge Unit 17,Waltham,Massachusetts,Middlesex County,02472,42.38705379221521,-71.23688425456761,1361953.57,13842.369999999999
731c74db-12e1-465b-9a47-334e78cac95f,1969-04-16,,999-42-2538,S99973605,X14626356X,Mrs.,Sylvie540,Hoppe518,,Bayer639,M,black,nonhispanic,F,Spencer  Massachusetts  US,790 Kiehn Knoll Apt 76,Boston,Massachusetts,Suffolk County,02130,42.35606784143348,-71.0551093319762,1122254.61,11196.829999999998
b2aebd57-489e-47a6-9a45-053e6ff69181,1976-06-18,,999-72-4957,S99994157,X39043398X,Mr.,Darrick836,MacGyver246,,,S,white,nonhispanic,M,Boston  Massachusetts  US,783 Sawayn Way Apt 22,Plymouth,Massachusetts,Plymouth County,,41.90935694926786,-70.57960091755815,1166847.4100000001,4626.32
da9aa5b3-5a65-4cd3-97d1-c3bbb77d5003,1919-12-17,1993-12-25,999-42-1041,S99959786,X37533953X,Mrs.,Danyell947,Runte676,,Klein929,M,white,nonhispanic,F,Kingston  Massachusetts  US,982 Mohr Parade,Springfield,Massachusetts,Hampden County,01199,42.16378038826655,-72.57734695061102,1349240.35,10846.889999999998
d1f12153-db70-4111-8f09-7de220ccc6f0,2017-05-04,,999-54-3405,,,,Reginald96,Aufderhar910,,,,white,nonhispanic,M,Lyon  Auvergne-Rhone-Alpes  FR,351 Denesik Gateway Suite 30,Woburn,Massachusetts,Middlesex County,01801,42.48096336668398,-71.15940809898169,8500.0,1291.6
68d74b1e-83d8-46b7-ac5d-088ec0f67af3,1971-06-25,,999-34-2767,S99961546,X62264608X,Mr.,Ulysses632,Mann644,,,M,white,nonhispanic,M,Westfield  Massachusetts  US,718 O'Kon Approach,Gloucester,Massachusetts,Essex County,01930,42.61472562799402,-70.6564477740461,1181798.79,5850.32
e46d7219-fc2b-4801-8956-afb38d1bf159,1955-09-02,,999-50-6080,S99955096,X67408294X,Mrs.,Joannie32,Goldner995,,Langworth352,M,black,nonhispanic,F,Fairhaven  Massachusetts  US,189 Casper Esplanade Apt 85,Boston,Massachusetts,Suffolk County,02151,42.456085580109026,-71.03163459851268,200977.68,11251.259999999998
b19ea4e1-6166-4ab5-9165-5b5b637b6d54,1975-05-08,,999-70-7485,S99987048,X58081089X,Mrs.,Leandra549,Cronin387,PhD,Simonis280,M,white,nonhispanic,F,Wellesley  Massachusetts  US,169 Kulas Rapid Apt 92,Malden,Massachusetts,Middlesex County,,42.47046160660048,-71.06758610311726,141928.96,10946.919999999998
faab360e-8407-4db2-88f5-0347fa44f9f9,1986-05-18,,999-71-5709,S99976681,X76486492X,Mr.,Monroe732,Gerlach374,,,M,white,nonhispanic,M,Melrose  Massachusetts  US,278 Wehner Crossroad,Arlington,Massachusetts,Middlesex County,02476,42.393662633635664,-71.13444131840434,694209.02,2483.04
bca19603-09a9-4a54-84f2-9b8d5c615e3d,1938-01-29,1987-01-24,999-99-8814,S99978725,X14416734X,Mr.,Winford225,Halvorson124,,,S,white,nonhispanic,M,Waltham  Massachusetts  US,1017 Heidenreich Lock,Worcester,Massachusetts,Worcester County,01602,42.33580764639592,-71.78180363261544,51129.77,0.0
9b8b03dc-aae4-4b24-ae00-cb2c643c8cd2,1940-05-10,2009-11-13,999-96-9355,S99965104,X52174701X,Mr.,Marlon619,Johns824,,,S,white,nonhispanic,M,Nantucket  Massachusetts  US,289 Huel Heights,Granby,Massachusetts,Hampshire County,,42.29273385008473,-72.45922440184493,232072.46,9607.38
b3dbc9fd-8e4e-4b86-85ca-92d1d720187d,1960-08-11,,999-85-8768,S99914552,X27640454X,Mr.,Trinidad33,Smitham825,,,M,white,nonhispanic,M,Bridgewater  Massachusetts  US,143 Hirthe Spur Apt 49,Ludlow,Massachusetts,Hampden County,,42.18820485940774,-72.43407076258332,1436657.34,5848.639999999999
5b49f291-a485-4403-97bd-07a070cdb056,1995-11-22,,999-38-4702,S99988476,X25645945X,Ms.,Orpha286,Pfannerstill264,,,,white,nonhispanic,F,Westford  Massachusetts  US,1074 Beatty Junction Suite 75,Merrimac,Massachusetts,Essex County,,42.806665794240295,-71.00800540263297,616645.81,3781.3599999999997
5fcd0c48-b234-4323-a8e9-0e5ef6a7d359,1950-01-15,,999-11-1454,S99913512,X1815235X,Mrs.,Débora815,Tejeda887,,Velasco179,M,white,hispanic,F,Gaudalajara  Jalisco  MX,579 Lowe Run Apt 94,Millville,Massachusetts,Worcester County,,42.03391473238843,-71.60436098066701,1415489.04,13488.059999999998
b61c6965-5b59-46d0-92c4-481b4bd00bf5,1919-12-17,2001-12-13,999-18-8911,S99938601,X4262112X,Mrs.,Margaret865,Littel644,,Franecki195,M,white,nonhispanic,F,Everett  Massachusetts  US,316 Bailey Spur Apt 75,Springfield,Massachusetts,Hampden County,01107,42.1132039015412,-72.5570796556139,1420008.25,11260.479999999998
d9cf2fbe-c32b-4847-9bd5-5add0e4af1eb,2005-02-13,,999-77-6193,,,,Robin66,Borer986,,,,white,nonhispanic,M,Easton  Massachusetts  US,240 Becker Trafficway Apt 28,Boston,Massachusetts,Suffolk County,02130,42.327288519170956,-71.07250915815055,381319.86,3293.12
6b534d84-8013-441e-ba1b-b8cbdd253e87,1985-04-13,,999-81-8322,S99931908,X69010010X,Ms.,Dianne921,D'Amore443,,,S,white,nonhispanic,F,Stoughton  Massachusetts  US,1004 Lubowitz Trace,Southborough,Massachusetts,Worcester County,,42.29079300291276,-71.52632372549394,742111.87,8602.739999999998
5daff549-eb32-4655-862a-ec498551e481,1938-01-29,,999-81-2521,S99961018,X28906196X,Mr.,Philip822,Glover433,,,M,white,nonhispanic,M,Lexington  Massachusetts  US,745 Fay Highlands,Worcester,Massachusetts,Worcester County,01604,42.33743100562168,-71.76384739364123,70939.31,3323.96
31ae4b4a-2344-40ab-a093-0be575f617c6,1997-12-31,,999-87-7193,S99945941,X49766273X,Ms.,Pilar644,Chapa957,,,,white,hispanic,F,San Jose  San Jose  CR,687 Bednar Ferry Apt 93,Andover,Massachusetts,Essex County,,42.697998848824284,-71.14426892670735,455576.35,3123.04
8af72e77-8adc-43be-8a6d-c94afa9026b1,1970-02-19,,999-70-3171,S99945120,X62688237X,Mrs.,Modesta635,Denesik803,,Williamson769,M,white,nonhispanic,F,Grafton  Massachusetts  US,132 Hills Gate Suite 27,Norfolk,Massachusetts,Norfolk County,,42.100753275062644,-71.33982523928786,1092698.21,7394.239999999999
db45e5ff-04e1-44e3-88cc-448d8ba864d5,1940-05-10,,999-56-1045,S99975404,X63608836X,Mr.,Mitch821,Haley279,,,M,white,nonhispanic,M,Hopkinton  Massachusetts  US,915 Pollich Estate,Granby,Massachusetts,Hampshire County,01033,42.26595679743395,-72.53668630206676,297404.33,22878.51
56be08ab-0ecc-4b78-a2df-9273d0a565cf,1963-03-13,,999-76-3109,S99946946,X26990903X,Mr.,Dallas143,Bruen238,,,M,white,nonhispanic,M,Randolph  Massachusetts  US,946 Hodkiewicz Extension,Franklin,Massachusetts,Norfolk County,02038,42.0929745421319,-71.44424173408036,43876.7,0.0
09fc59b2-a89f-489a-be75-de22a741306e,1942-09-05,,999-77-2665,S99917620,X80419837X,Mr.,Angelo118,Crist667,,,S,white,nonhispanic,M,Swampscott  Massachusetts  US,1077 Weimann Trafficway Apt 3,Worcester,Massachusetts,Worcester County,01608,42.3413656340505,-71.7421957409507,1914316.59,78943.76999999999
e09efb3a-89e8-456b-9f73-f19968f7762e,1988-04-25,,999-37-5139,S99926973,X40294846X,Mr.,Claudio955,Cavazos163,,,M,white,hispanic,M,Puebla  Puebla  MX,199 Nitzsche Approach Apt 95,Boston,Massachusetts,Suffolk County,02108,42.251473440686766,-71.17456960015812,804993.79,3403.04
9898237d-e64d-4fe8-a50b-0ddc0c3574c3,1992-01-16,,999-29-9827,S99915829,X73917807X,Mr.,Desmond566,Gerlach374,,,M,black,hispanic,M,Springfield  Massachusetts  US,693 Daugherty Highlands,Brookline,Massachusetts,Norfolk County,,42.35616064992292,-71.12145315638723,644947.62,3222.2
aa4e0368-8d94-48d0-8b12-a3d3b15feebd,1992-01-21,,999-96-7110,S99991863,X42395691X,Mrs.,Shenna471,Nitzsche158,,Terry864,M,white,nonhispanic,F,Concord  Massachusetts  US,958 Medhurst Throughway,Arlington,Massachusetts,Middlesex County,02476,42.45533922511643,-71.18972007253728,661825.85,4968.089999999999
e4531c95-3c16-4e5b-b620-5ddee6074597,1968-01-17,,999-66-8737,S99943974,X38160942X,Mr.,Brad867,Okuneva707,,,S,white,nonhispanic,M,Boston  Massachusetts  US,542 Schuppe Union Suite 26,Everett,Massachusetts,Middlesex County,02148,42.38571834373402,-71.03130873431041,1132448.66,5382.799999999999
79037b55-00a5-4f11-a3ed-145cade0c0e3,1919-12-17,,999-75-4299,S99945895,X57368906X,Mrs.,Tiffiny991,Shanahan202,,Collier206,M,white,nonhispanic,F,Quincy  Massachusetts  US,361 Kunze Key Unit 80,Springfield,Massachusetts,Hampden County,01129,42.10610275090263,-72.55730270227406,1383629.17,31554.53
bb3badf7-51db-47d8-9931-1defa9a5ce78,1972-12-08,2017-12-02,999-39-7230,S99915919,X37903146X,Mrs.,Magdalena964,Ybarra887,,Rendón540,M,black,nonhispanic,F,Bayamon  Puerto Rico  PR,720 Medhurst Bypass,Boston,Massachusetts,Suffolk County,02127,42.34761853159168,-71.02045526382894,143304.94,10556.949999999999
53ccf392-9998-42c5-a22c-9f3a404c8a1a,1967-03-07,,999-88-9751,S99927317,X70151437X,Mrs.,Tina856,Watsica258,,Bosco882,M,white,nonhispanic,F,Nantucket  Massachusetts  US,938 Bahringer Club Apt 81,Douglas,Massachusetts,Worcester County,,42.01083003732445,-71.72842560350396,65328.14,2766.3999999999996
4614fb6a-96f0-4abc-bdb1-6a1a3a26a922,1978-02-05,,999-12-4615,S99936524,X9568549X,Mrs.,Angila948,Ullrich385,,Thiel172,M,white,nonhispanic,F,Woburn  Massachusetts  US,132 Pouros Dam Unit 7,Medford,Massachusetts,Middlesex County,,42.4212317161164,-71.0604591729382,814839.2,12846.309999999992
c2ca3d05-76f5-4122-9fe8-5bbc88e34250,1943-11-29,,999-23-5991,S99922019,X7162250X,Mrs.,David908,Greenfelder433,,Boehm581,M,white,nonhispanic,F,Somerville  Massachusetts  US,949 Halvorson Grove,Mashpee,Massachusetts,Barnstable County,,41.60120714709601,-70.5234922106514,1342273.49,22926.949999999997
b42b95c7-9327-47e9-9c31-c1780682484f,1974-08-11,,999-76-6773,S99956669,X57306382X,Mrs.,Elidia194,Kreiger457,,Emard19,M,white,nonhispanic,F,Auburn  Massachusetts  US,195 Harvey Throughway,Somerville,Massachusetts,Middlesex County,02145,42.40853280804731,-71.14191675644581,959042.59,6669.989999999999
4ab68eaf-11d0-4187-81ab-3cd23e8d58b6,1960-06-02,,999-70-4855,S99916487,X64142799X,Mrs.,Rossie247,Langosh790,,Leuschke194,M,white,nonhispanic,F,Lynn  Massachusetts  US,789 Kiehn Dam,West Springfield,Massachusetts,Hampden County,,42.159160435490655,-72.69158007883178,1278716.24,6793.48
8ff102a2-6603-4300-b9d5-5ff49844ac88,2003-10-25,,999-84-4392,S99948469,,,Dale454,Price929,,,,white,nonhispanic,M,Southbridge  Massachusetts  US,489 Leffler Haven,Bedford,Massachusetts,Middlesex County,01730,42.50180144648295,-71.23836541062113,4573.889999999999,0.0
6980201e-ad1e-4aff-a573-e644a5953f0a,1973-03-15,,999-30-8605,S99958050,X51782928X,Mr.,Jimmy858,Emard19,,,M,black,nonhispanic,M,Weymouth  Massachusetts  US,766 Parisian Walk,Boston,Massachusetts,Suffolk County,02108,42.36829104448367,-71.12596442822925,1132000.62,4175.44
883f1f92-ffb0-40e1-88fe-e053fd4ba916,1972-12-08,,999-77-5240,S99979510,X47437344X,Ms.,Blanca837,Hurtado459,,,S,black,nonhispanic,F,Port-au-Prince  Haiti  HT,404 Grady Drive,Boston,Massachusetts,Suffolk County,02125,42.32889693209136,-71.15461413050443,150892.69,18305.75
f1e00d31-1fc6-4acd-9004-117bd6904cb0,2015-06-18,,999-22-3168,,,,Alesia841,O'Connell601,,,,white,nonhispanic,F,Marseille  Provence-Alpes-Cote d'Azur  FR,836 Smith View Apt 35,Stow,Massachusetts,Middlesex County,,42.396456647952476,-71.503576359578,97073.97,1777.3999999999999
16918eec-e0de-4a5b-a26c-3542571fd6c7,2006-07-30,,999-80-3136,,,,Cindie288,Price929,,,,white,nonhispanic,F,Scituate  Massachusetts  US,978 Mann Neck,Winthrop,Massachusetts,Suffolk County,02128,42.362344724369635,-70.96002510522844,41663.46,3809.7599999999998
7fa61888-89c9-4e0c-857e-b18f5e35def6,1959-11-28,,999-18-3014,S99961850,X87991789X,Mr.,Arlie183,Heathcote539,,,M,white,nonhispanic,M,Belmont  Massachusetts  US,850 Heathcote View Unit 20,Boston,Massachusetts,Suffolk County,02215,42.36283282442622,-71.05065407019352,1313236.65,17447.71
cbe6ccaa-c0ce-4706-8be3-35e04fef4014,2019-02-10,,999-85-6844,,,,Elmo857,Hodkiewicz467,,,,white,nonhispanic,M,Hanover  Massachusetts  US,731 Upton Green,Waltham,Massachusetts,Middlesex County,02472,42.40632535775683,-71.25442678102822,24700.0,774.9599999999999
02450d99-fd21-46a2-80e7-13adde759eb2,1967-02-15,,999-48-3055,S99968106,X8420457X,Mr.,Justin359,Torphy630,,,M,white,nonhispanic,M,Charlton  Massachusetts  US,1098 Muller Approach Suite 44,Quincy,Massachusetts,Norfolk County,02170,42.245199231366335,-70.98858383415741,1406537.07,3554.72
ffa6d9a7-f8d4-484d-bc2f-be06578556e5,1968-01-05,,999-76-4330,S99969678,X24043103X,Mrs.,Jay242,Rosenbaum794,,Feeney44,M,white,nonhispanic,F,Lowell  Massachusetts  US,1032 Will Mission Apt 24,Taunton,Massachusetts,Bristol County,02767,41.87293927171087,-71.0035654531855,1205124.43,8300.88
c57bcae3-39d2-4b99-8ab0-3e6fb3e40fbc,2019-06-13,,999-94-3353,,,,Ramon749,Jast432,,,,black,nonhispanic,M,New Bedford  Massachusetts  US,290 Kozey Plaza,Springfield,Massachusetts,Hampden County,01118,42.166264650914044,-72.58715136431948,2250.0,516.64
89b21008-20a6-4a92-89e2-0d4d7557437c,2013-12-25,,999-92-1131,,,,Leia529,Hettinger594,,,,white,nonhispanic,F,Cambridge  Massachusetts  US,801 O'Conner Divide,Winthrop,Massachusetts,Suffolk County,,42.38810189651339,-70.94333425194222,162934.99,1937.3999999999999
7cff680f-2b2b-4d20-928b-63ba0a510f1a,1975-02-20,,999-41-2845,S99934438,X18136395X,Mrs.,Débora815,Benítez559,,Saucedo620,M,white,hispanic,F,Lima  Lima Province  PE,132 Kling Track Apt 36,Burlington,Massachusetts,Middlesex County,01730,42.467836849964414,-71.19193393223152,987655.69,9689.419999999998
26058039-7663-4f93-9e06-1e1b7f5ad037,1976-07-04,,999-22-4007,S99958401,X55760129X,Mr.,Emory494,Conn188,,,M,white,nonhispanic,M,Sudbury  Massachusetts  US,213 Heller Neck Apt 95,Amesbury,Massachusetts,Essex County,,42.89208604585529,-70.989927537666,1006245.18,9283.16
b15e7fed-7e75-401a-8107-aab0d457e299,1956-08-09,,999-45-5062,S99999027,X6682581X,Ms.,Lanie389,Bradtke547,,,S,black,nonhispanic,F,Lexington  Massachusetts  US,858 Kshlerin Dam Unit 52,Boston,Massachusetts,Suffolk County,02215,42.35581035167575,-71.10945483173631,39147.0,3388.8399999999992
